file_type,original_file_size,compression_method,compressed_file_size,compression_ratio
2,344175,3,344328,-0.0004445413
2,344175,0,344175,0.0000000000
2,307275,1,307396,-0.0003937841
2,307275,2,611088,-0.9887332194
2,307275,3,307428,-0.0004979253
2,307275,0,307275,0.0000000000
2,296552,1,296668,-0.0003911624
2,296552,2,588172,-0.9833688527
2,296552,3,296696,-0.0004855809
2,296552,0,296552,0.0000000000
2,231364,1,231465,-0.0004365416
2,231364,2,459974,-0.9880966788
2,231364,3,231508,-0.0006223959
2,231364,0,231364,0.0000000000
2,234909,1,235010,-0.0004299537
2,234909,2,466594,-0.9862755365
2,234909,3,235052,-0.0006087464
2,234909,0,234909,0.0000000000
2,231018,1,231119,-0.0004371954
2,231018,2,459376,-0.9884857457
2,231018,3,231160,-0.0006146707
2,231018,0,231018,0.0000000000
2,246436,1,246542,-0.0004301320
2,246436,2,489850,-0.9877371813
2,246436,3,246580,-0.0005843302
2,246436,0,246436,0.0000000000
2,223076,1,223172,-0.0004303466
2,223076,2,443686,-0.9889454715
2,223076,3,223220,-0.0006455199
2,223076,0,223076,0.0000000000
2,262198,1,262304,-0.0004042746
2,262198,2,521414,-0.9886269155
2,262198,3,262344,-0.0005568311
2,262198,0,262198,0.0000000000
2,207103,1,207194,-0.0004393949
2,207103,2,412190,-0.9902657132
2,207103,3,207244,-0.0006808207
2,207103,0,207103,0.0000000000
2,322172,1,322290,-0.0003662640
2,322172,2,638978,-0.9833443006
2,322172,3,322324,-0.0004717977
2,322172,0,322172,0.0000000000
2,267772,1,267883,-0.0004145318
2,267772,2,531600,-0.9852710515
2,267772,3,267916,-0.0005377709
2,267772,0,267772,0.0000000000
2,263490,1,263551,-0.0002315078
2,263490,2,522934,-0.9846445785
2,263490,3,263636,-0.0005541007
2,263490,0,263490,0.0000000000
2,255144,1,255250,-0.0004154517
2,255144,2,507038,-0.9872620951
2,255144,3,255288,-0.0005643872
2,255144,0,255144,0.0000000000
2,278637,1,278748,-0.0003983678
2,278637,2,554116,-0.9886662575
2,278637,3,278784,-0.0005275681
2,278637,0,278637,0.0000000000
2,317830,1,317933,-0.0003240726
2,317830,2,630976,-0.9852625617
2,317830,3,317812,0.0000566340
2,317830,0,317830,0.0000000000
2,226707,1,226803,-0.0004234541
2,226707,2,450612,-0.9876404346
2,226707,3,226848,-0.0006219482
2,226707,0,226707,0.0000000000
2,228162,1,228258,-0.0004207537
2,228162,2,453866,-0.9892269528
2,228162,3,228304,-0.0006223648
2,228162,0,228162,0.0000000000
2,296009,1,296076,-0.0002263445
2,296009,2,588378,-0.9877030766
2,296009,3,296156,-0.0004966065
2,296009,0,296009,0.0000000000
2,294211,1,294327,-0.0003942749
2,294211,2,584218,-0.9857109353
2,294211,3,294356,-0.0004928436
2,294211,0,294211,0.0000000000
2,220699,1,220772,-0.0003307672
2,220699,2,438656,-0.9875758386
2,220699,3,220840,-0.0006388792
2,220699,0,220699,0.0000000000
2,219679,1,219775,-0.0004370013
2,219679,2,437140,-0.9899034500
2,219679,3,219820,-0.0006418456
2,219679,0,219679,0.0000000000
2,256440,1,256546,-0.0004133521
2,256440,2,509618,-0.9872796756
2,256440,3,256584,-0.0005615349
2,256440,0,256440,0.0000000000
2,201751,1,201842,-0.0004510510
2,201751,2,401392,-0.9895415636
2,201751,3,201892,-0.0006988813
2,201751,0,201751,0.0000000000
2,242713,1,242814,-0.0004161293
2,242713,2,481952,-0.9856867988
2,242713,3,242856,-0.0005891732
2,242713,0,242713,0.0000000000
2,211699,1,211790,-0.0004298556
2,211699,2,420886,-0.9881340961
2,211699,3,211840,-0.0006660400
2,211699,0,211699,0.0000000000
2,316367,1,316478,-0.0003508583
2,316367,2,627474,-0.9833737400
2,316367,3,316512,-0.0004583285
2,316367,0,316367,0.0000000000
2,212615,1,212706,-0.0004280037
2,212615,2,423078,-0.9898784187
2,212615,3,212756,-0.0006631705
2,212615,0,212615,0.0000000000
2,254818,1,254924,-0.0004159832
2,254818,2,506806,-0.9888940342
2,254818,3,254964,-0.0005729580
2,254818,0,254818,0.0000000000
2,232378,1,232479,-0.0004346367
2,232378,2,461590,-0.9863756466
2,232378,3,232520,-0.0006110733
2,232378,0,232378,0.0000000000
2,248924,1,249030,-0.0004258328
2,248924,2,494744,-0.9875303305
2,248924,3,249068,-0.0005784898
2,248924,0,248924,0.0000000000
2,249267,1,249373,-0.0004252468
2,249267,2,495664,-0.9884862417
2,249267,3,249412,-0.0005817056
2,249267,0,249267,0.0000000000
2,333785,1,333781,0.0000119838
2,333785,2,661022,-0.9803825816
2,333785,3,333756,0.0000868823
2,333785,0,333785,0.0000000000
2,312767,1,312893,-0.0004028558
2,312767,2,620936,-0.9852989606
2,312767,3,312920,-0.0004891820
2,312767,0,312767,0.0000000000
2,245598,1,245699,-0.0004112411
2,245598,2,488464,-0.9888761309
2,245598,3,245744,-0.0005944674
2,245598,0,245598,0.0000000000
2,256455,1,256561,-0.0004133279
2,256455,2,509464,-0.9865629448
2,256455,3,256600,-0.0005654013
2,256455,0,256455,0.0000000000
2,244236,1,244337,-0.0004135345
2,244236,2,485544,-0.9880115953
2,244236,3,244380,-0.0005895937
2,244236,0,244236,0.0000000000
2,249162,1,249268,-0.0004254260
2,249162,2,495392,-0.9882325555
2,249162,3,249308,-0.0005859642
2,249162,0,249162,0.0000000000
2,234770,1,234871,-0.0004302083
2,234770,2,466940,-0.9889253312
2,234770,3,234912,-0.0006048473
2,234770,0,234770,0.0000000000
2,367837,1,367746,0.0002473922
2,367837,2,729006,-0.9818724054
2,367837,3,367436,0.0010901568
2,367837,0,367837,0.0000000000
2,256903,1,257009,-0.0004126071
2,256903,2,510866,-0.9885559920
2,256903,3,257048,-0.0005644154
2,256903,0,256903,0.0000000000
2,290062,1,290178,-0.0003999145
2,290062,2,576882,-0.9888230792
2,290062,3,290208,-0.0005033407
2,290062,0,290062,0.0000000000
2,226735,1,226831,-0.0004234018
2,226735,2,450986,-0.9890444792
2,226735,3,226876,-0.0006218713
2,226735,0,226735,0.0000000000
2,342833,1,342964,-0.0003821102
2,342833,2,680848,-0.9859465104
2,342833,3,342984,-0.0004404477
2,342833,0,342833,0.0000000000
2,339538,1,339568,-0.0000883554
2,339538,2,673362,-0.9831712503
2,339538,3,339276,0.0007716368
2,339538,0,339538,0.0000000000
2,251939,1,252045,-0.0004207368
2,251939,2,501116,-0.9890370288
2,251939,3,252084,-0.0005755361
2,251939,0,251939,0.0000000000
2,199164,1,199255,-0.0004569099
2,199164,2,396008,-0.9883513085
2,199164,3,199308,-0.0007230222
2,199164,0,199164,0.0000000000
2,221272,1,221368,-0.0004338552
2,221272,2,440582,-0.9911330851
2,221272,3,221416,-0.0006507827
2,221272,0,221272,0.0000000000
2,309533,1,309654,-0.0003909115
2,309533,2,614086,-0.9839112469
2,309533,3,309684,-0.0004878317
2,309533,0,309533,0.0000000000
2,339622,1,339720,-0.0002885561
2,339622,2,674248,-0.9852895278
2,339622,3,339776,-0.0004534453
2,339622,0,339622,0.0000000000
2,196049,1,196135,-0.0004386658
2,196049,2,390088,-0.9897474611
2,196049,3,196192,-0.0007294095
2,196049,0,196049,0.0000000000
2,208550,1,208610,-0.0002877008
2,208550,2,414498,-0.9875233757
2,208550,3,208692,-0.0006808919
2,208550,0,208550,0.0000000000
2,224412,1,224508,-0.0004277846
2,224412,2,446458,-0.9894568918
2,224412,3,224556,-0.0006416769
2,224412,0,224412,0.0000000000
2,236412,1,236513,-0.0004272203
2,236412,2,470030,-0.9881816490
2,236412,3,236556,-0.0006091061
2,236412,0,236412,0.0000000000
2,255027,1,255128,-0.0003960365
2,255027,2,506072,-0.9843859670
2,255027,3,255172,-0.0005685672
2,255027,0,255027,0.0000000000
2,216819,1,216915,-0.0004427656
2,216819,2,430992,-0.9877962725
2,216819,3,216960,-0.0006503120
2,216819,0,216819,0.0000000000
2,229676,1,229772,-0.0004179801
2,229676,2,456634,-0.9881659381
2,229676,3,229820,-0.0006269702
2,229676,0,229676,0.0000000000
2,212528,1,212619,-0.0004281789
2,212528,2,422912,-0.9899119175
2,212528,3,212672,-0.0006775578
2,212528,0,212528,0.0000000000
2,214297,1,214393,-0.0004479764
2,214297,2,426342,-0.9894912201
2,214297,3,214440,-0.0006672982
2,214297,0,214297,0.0000000000
2,329941,1,330072,-0.0003970407
2,329941,2,655820,-0.9876887080
2,329941,3,330092,-0.0004576576
2,329941,0,329941,0.0000000000
2,312994,1,313098,-0.0003322747
2,312994,2,621894,-0.9869198771
2,312994,3,313148,-0.0004920222
2,312994,0,312994,0.0000000000
2,177690,1,177771,-0.0004558501
2,177690,2,353134,-0.9873600090
2,177690,3,177824,-0.0007541223
2,177690,0,177690,0.0000000000
2,222303,1,222399,-0.0004318430
2,222303,2,442138,-0.9888980356
2,222303,3,222444,-0.0006342694
2,222303,0,222303,0.0000000000
2,270468,1,270579,-0.0004103998
2,270468,2,537396,-0.9869115755
2,270468,3,270612,-0.0005324105
2,270468,0,270468,0.0000000000
2,387919,1,387733,0.0004794815
2,387919,2,768926,-0.9821818472
2,387919,3,387164,0.0019462826
2,387919,0,387919,0.0000000000
2,347254,1,347322,-0.0001958221
2,347254,2,688628,-0.9830671497
2,347254,3,347372,-0.0003398089
2,347254,0,347254,0.0000000000
2,196499,1,196542,-0.0002188306
2,196499,2,390506,-0.9873180016
2,196499,3,196640,-0.0007175609
2,196499,0,196499,0.0000000000
2,329514,1,329645,-0.0003975552
2,329514,2,655028,-0.9878609103
2,329514,3,329668,-0.0004673550
2,329514,0,329514,0.0000000000
2,327571,1,327693,-0.0003724383
2,327571,2,650790,-0.9867143306
2,327571,3,327724,-0.0004670743
2,327571,0,327571,0.0000000000
2,231050,1,231075,-0.0001082017
2,231050,2,459062,-0.9868513309
2,231050,3,231192,-0.0006145856
2,231050,0,231050,0.0000000000
2,257722,1,257828,-0.0004112959
2,257722,2,512018,-0.9867066063
2,257722,3,257868,-0.0005665019
2,257722,0,257722,0.0000000000
2,212764,1,212855,-0.0004277039
2,212764,2,423174,-0.9889360982
2,212764,3,212908,-0.0006768062
2,212764,0,212764,0.0000000000
2,235833,1,235934,-0.0004282692
2,235833,2,468726,-0.9875335513
2,235833,3,235976,-0.0006063613
2,235833,0,235833,0.0000000000
2,215556,1,215652,-0.0004453599
2,215556,2,428882,-0.9896546605
2,215556,3,215700,-0.0006680399
2,215556,0,215556,0.0000000000
2,246767,1,246873,-0.0004295550
2,246767,2,490986,-0.9896744702
2,246767,3,246912,-0.0005875988
2,246767,0,246767,0.0000000000
2,279022,1,279133,-0.0003978181
2,279022,2,554542,-0.9874490184
2,279022,3,279168,-0.0005232562
2,279022,0,279022,0.0000000000
2,249229,1,249335,-0.0004253117
2,249229,2,495398,-0.9877221351
2,249229,3,249376,-0.0005898190
2,249229,0,249229,0.0000000000
2,223251,1,223347,-0.0004300093
2,223251,2,444008,-0.9888287175
2,223251,3,223392,-0.0006315761
2,223251,0,223251,0.0000000000
2,303469,1,303540,-0.0002339613
2,303469,2,601722,-0.9828120829
2,303469,3,303616,-0.0004843987
2,303469,0,303469,0.0000000000
2,313022,1,313048,-0.0000830613
2,313022,2,620816,-0.9832982985
2,313022,3,313176,-0.0004919782
2,313022,0,313022,0.0000000000
2,283551,1,283667,-0.0004090975
2,283551,2,563266,-0.9864715695
2,283551,3,283696,-0.0005113719
2,283551,0,283551,0.0000000000
2,343593,1,343724,-0.0003812650
2,343593,2,682182,-0.9854362574
2,343593,3,343744,-0.0004394734
2,343593,0,343593,0.0000000000
2,287834,1,287950,-0.0004030101
2,287834,2,571886,-0.9868604821
2,287834,3,287980,-0.0005072368
2,287834,0,287834,0.0000000000
2,176621,1,176699,-0.0004416236
2,176621,2,350728,-0.9857661320
2,176621,3,176756,-0.0007643485
2,176621,0,176621,0.0000000000
2,308856,1,308845,0.0000356153
2,308856,2,611752,-0.9807029813
2,308856,3,308700,0.0005050898
2,308856,0,308856,0.0000000000
2,241233,1,241334,-0.0004186824
2,241233,2,480170,-0.9904822309
2,241233,3,241376,-0.0005927879
2,241233,0,241233,0.0000000000
2,219961,1,220057,-0.0004364410
2,219961,2,437570,-0.9893071954
2,219961,3,220104,-0.0006501152
2,219961,0,219961,0.0000000000
2,254235,1,254341,-0.0004169371
2,254235,2,505174,-0.9870356167
2,254235,3,254380,-0.0005703385
2,254235,0,254235,0.0000000000
2,399162,1,398963,0.0004985445
2,399162,2,791312,-0.9824331975
2,399162,3,398048,0.0027908468
2,399162,0,399162,0.0000000000
2,337517,1,337551,-0.0001007357
2,337517,2,669160,-0.9825964322
2,337517,3,337632,-0.0003407236
2,337517,0,337517,0.0000000000
2,248057,1,248163,-0.0004273211
2,248057,2,493340,-0.9888170864
2,248057,3,248204,-0.0005926057
2,248057,0,248057,0.0000000000
2,208466,1,208557,-0.0004365220
2,208466,2,414444,-0.9880652001
2,208466,3,208608,-0.0006811662
2,208466,0,208466,0.0000000000
2,332749,1,332707,0.0001262213
2,332749,2,658990,-0.9804417143
2,332749,3,332604,0.0004357639
2,332749,0,332749,0.0000000000
2,292214,1,292330,-0.0003969693
2,292214,2,580332,-0.9859828756
2,292214,3,292360,-0.0004996338
2,292214,0,292214,0.0000000000
2,280037,1,280153,-0.0004142310
2,280037,2,556384,-0.9868231698
2,280037,3,280184,-0.0005249306
2,280037,0,280037,0.0000000000
2,204599,1,204690,-0.0004447725
2,204599,2,406888,-0.9887096222
2,204599,3,204740,-0.0006891529
2,204599,0,204599,0.0000000000
2,332225,1,332173,0.0001565204
2,332225,2,658698,-0.9826864324
2,332225,3,331988,0.0007133720
2,332225,0,332225,0.0000000000
2,370902,1,370721,0.0004879995
2,370902,2,733914,-0.9787275345
2,370902,3,370260,0.0017309154
2,370902,0,370902,0.0000000000
2,226326,1,226422,-0.0004241669
2,226326,2,449866,-0.9876903228
2,226326,3,226468,-0.0006274136
2,226326,0,226326,0.0000000000
2,341142,1,341220,-0.0002286438
2,341142,2,677770,-0.9867679735
2,341142,3,341296,-0.0004514249
2,341142,0,341142,0.0000000000
2,294109,1,294225,-0.0003944116
2,294109,2,582854,-0.9817618638
2,294109,3,294256,-0.0004998147
2,294109,0,294109,0.0000000000
2,226866,1,226962,-0.0004231573
2,226866,2,451120,-0.9884865956
2,226866,3,227008,-0.0006259201
2,226866,0,226866,0.0000000000
2,256312,1,256418,-0.0004135585
2,256312,2,509190,-0.9866022660
2,256312,3,256456,-0.0005618153
2,256312,0,256312,0.0000000000
2,294668,1,294775,-0.0003631205
2,294668,2,584932,-0.9850543663
2,294668,3,294812,-0.0004886856
2,294668,0,294668,0.0000000000
2,193683,1,193769,-0.0004440245
2,193683,2,384854,-0.9870303537
2,193683,3,193824,-0.0007279937
2,193683,0,193683,0.0000000000
2,247347,1,247319,0.0001132013
2,247347,2,490864,-0.9845156804
2,247347,3,247492,-0.0005862210
2,247347,0,247347,0.0000000000
2,274714,1,274825,-0.0004040566
2,274714,2,545554,-0.9858980613
2,274714,3,274860,-0.0005314618
2,274714,0,274714,0.0000000000
2,236336,1,236437,-0.0004273577
2,236336,2,470692,-0.9916220974
2,236336,3,236480,-0.0006093020
2,236336,0,236336,0.0000000000
2,325462,1,325532,-0.0002150789
2,325462,2,646216,-0.9855344095
2,325462,3,325616,-0.0004731735
2,325462,0,325462,0.0000000000
2,210356,1,210447,-0.0004326000
2,210356,2,418130,-0.9877255700
2,210356,3,210500,-0.0006845538
2,210356,0,210356,0.0000000000
2,175391,1,175464,-0.0004162129
2,175391,2,348444,-0.9866697835
2,175391,3,175528,-0.0007811119
2,175391,0,175391,0.0000000000
2,212814,1,212905,-0.0004276034
2,212814,2,423164,-0.9884218144
2,212814,3,212956,-0.0006672493
2,212814,0,212814,0.0000000000
2,217021,1,217117,-0.0004423535
2,217021,2,431520,-0.9883790048
2,217021,3,217164,-0.0006589224
2,217021,0,217021,0.0000000000
2,227441,1,227440,0.0000043967
2,227441,2,452230,-0.9883398332
2,227441,3,227584,-0.0006287345
2,227441,0,227441,0.0000000000
2,284883,1,284999,-0.0004071847
2,284883,2,565372,-0.9845761242
2,284883,3,285028,-0.0005089809
2,284883,0,284883,0.0000000000
2,334215,1,334340,-0.0003740107
2,334215,2,663528,-0.9853327948
2,334215,3,334368,-0.0004577891
2,334215,0,334215,0.0000000000
2,226144,1,226240,-0.0004245083
2,226144,2,449590,-0.9880695486
2,226144,3,226288,-0.0006367624
2,226144,0,226144,0.0000000000
2,250930,1,251036,-0.0004224286
2,250930,2,498858,-0.9880365042
2,250930,3,251076,-0.0005818356
2,250930,0,250930,0.0000000000
2,214100,1,214196,-0.0004483886
2,214100,2,425714,-0.9883886035
2,214100,3,214244,-0.0006725829
2,214100,0,214100,0.0000000000
2,241846,1,241947,-0.0004176211
2,241846,2,480982,-0.9887945221
2,241846,3,241988,-0.0005871505
2,241846,0,241846,0.0000000000
2,202477,1,202568,-0.0004494338
2,202477,2,402136,-0.9860823698
2,202477,3,202620,-0.0007062531
2,202477,0,202477,0.0000000000
2,174053,1,174020,0.0001895974
2,174053,2,345896,-0.9873027181
2,174053,3,174188,-0.0007756258
2,174053,0,174053,0.0000000000
2,227286,1,227382,-0.0004223753
2,227286,2,452048,-0.9888950485
2,227286,3,227428,-0.0006247635
2,227286,0,227286,0.0000000000
2,256787,1,256893,-0.0004127935
2,256787,2,511506,-0.9919466328
2,256787,3,256932,-0.0005646703
2,256787,0,256787,0.0000000000
2,210745,1,210836,-0.0004318015
2,210745,2,419002,-0.9881942632
2,210745,3,210888,-0.0006785452
2,210745,0,210745,0.0000000000
2,287255,1,287371,-0.0004038224
2,287255,2,570812,-0.9871264208
2,287255,3,287400,-0.0005047780
2,287255,0,287255,0.0000000000
2,291344,1,291457,-0.0003878577
2,291344,2,578146,-0.9844101818
2,291344,3,291488,-0.0004942611
2,291344,0,291344,0.0000000000
2,242984,1,243085,-0.0004156652
2,242984,2,482986,-0.9877275870
2,242984,3,243128,-0.0005926316
2,242984,0,242984,0.0000000000
2,317087,1,317037,0.0001576854
2,317087,2,628540,-0.9822320057
2,317087,3,317056,0.0000977650
2,317087,0,317087,0.0000000000
2,324970,1,325056,-0.0002646398
2,324970,2,644996,-0.9847862880
2,324970,3,325124,-0.0004738899
2,324970,0,324970,0.0000000000
2,212857,1,212948,-0.0004275171
2,212857,2,423530,-0.9897395904
2,212857,3,213000,-0.0006718125
2,212857,0,212857,0.0000000000
2,262039,1,262145,-0.0004045199
2,262039,2,520866,-0.9877422826
2,262039,3,262184,-0.0005533527
2,262039,0,262039,0.0000000000
2,227465,1,227561,-0.0004220430
2,227465,2,452530,-0.9894489262
2,227465,3,227608,-0.0006286681
2,227465,0,227465,0.0000000000
2,207195,1,207286,-0.0004391998
2,207195,2,412028,-0.9886001110
2,207195,3,207336,-0.0006805184
2,207195,0,207195,0.0000000000
2,252967,1,253073,-0.0004190270
2,252967,2,502678,-0.9871287559
2,252967,3,253112,-0.0005731973
2,252967,0,252967,0.0000000000
2,266957,1,267068,-0.0004157973
2,266957,2,530148,-0.9858928591
2,266957,3,267104,-0.0005506505
2,266957,0,266957,0.0000000000
2,247388,1,247494,-0.0004284767
2,247388,2,491940,-0.9885362265
2,247388,3,247532,-0.0005820816
2,247388,0,247388,0.0000000000
2,228321,1,228417,-0.0004204607
2,228321,2,454070,-0.9887351580
2,228321,3,228464,-0.0006263112
2,228321,0,228321,0.0000000000
2,315556,1,315678,-0.0003866192
2,315556,2,626864,-0.9865380471
2,315556,3,315708,-0.0004816895
2,315556,0,315556,0.0000000000
2,374293,1,374044,0.0006652542
2,374293,2,740706,-0.9789469747
2,374293,3,373060,0.0032942107
2,374293,0,374293,0.0000000000
2,418915,1,418982,-0.0001599370
2,418915,2,830924,-0.9835145555
2,418915,3,418932,-0.0000405810
2,418915,0,418915,0.0000000000
2,247893,1,247999,-0.0004276038
2,247893,2,493210,-0.9896084198
2,247893,3,248040,-0.0005929978
2,247893,0,247893,0.0000000000
2,243950,1,244051,-0.0004140193
2,243950,2,485158,-0.9887599918
2,243950,3,244096,-0.0005984833
2,243950,0,243950,0.0000000000
2,241391,1,241492,-0.0004184083
2,241391,2,479862,-0.9879034430
2,241391,3,241532,-0.0005841146
2,241391,0,241391,0.0000000000
2,258756,1,258862,-0.0004096523
2,258756,2,513384,-0.9840467467
2,258756,3,258900,-0.0005565088
2,258756,0,258756,0.0000000000
2,279122,1,279233,-0.0003976756
2,279122,2,553858,-0.9842864411
2,279122,3,279268,-0.0005230688
2,279122,0,279122,0.0000000000
2,261348,1,261454,-0.0004055895
2,261348,2,519048,-0.9860415997
2,261348,3,261492,-0.0005509895
2,261348,0,261348,0.0000000000
2,198692,1,198783,-0.0004579953
